Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20180004686,2018,March,Serious injury accident                   ,80,Serious injury                       ,227  K 7 ,144.62033,-37.81158,ROAD           ,Cross intersection                     
T20180004686,2018,March,Serious injury accident                   ,80,Serious injury                       ,227  K 7 ,144.62033,-37.81158,ROAD           ,Cross intersection                     
T20170006542,2017,March,Serious injury accident                   ,Unknown,Serious injury                       ,64   G 3 ,145.27108,-37.83863,HIGHWAY        ,Cross intersection                     
T20170015759,2017,August,Serious injury accident                   ,60,Serious injury                       ,59   K 2 ,145.06216,-37.836009999999995,ROAD           ,Cross intersection                     
T20170015759,2017,August,Serious injury accident                   ,60,Serious injury                       ,59   K 2 ,145.06216,-37.836009999999995,ROAD           ,Cross intersection                     
T20170008182,2017,April,Serious injury accident                   ,80,Serious injury                       ,134  C 6 ,145.29895,-38.11515,DRIVE          ,Cross intersection                     
T20170008182,2017,April,Serious injury accident                   ,80,Serious injury                       ,134  C 6 ,145.29895,-38.11515,DRIVE          ,Cross intersection                     
T20170008127,2017,April,Serious injury accident                   ,60,Serious injury                       ,         ,145.04913,-37.73446,ROAD           ,Cross intersection                     
T20170008127,2017,April,Serious injury accident                   ,60,Serious injury                       ,         ,145.04913,-37.73446,ROAD           ,Cross intersection                     
T20170015422,2017,August,Serious injury accident                   ,70,Serious injury                       ,78   J 11,145.10019,-37.95597,ROAD           ,Cross intersection                     
T20170015422,2017,August,Serious injury accident                   ,70,Serious injury                       ,78   J 11,145.10019,-37.95597,ROAD           ,Cross intersection                     
T20170009184,2017,May,Serious injury accident                   ,60,Serious injury                       ,79   G 12,145.13681,-37.96052,ROAD           ,Cross intersection                     
T20170009184,2017,May,Serious injury accident                   ,60,Serious injury                       ,79   G 12,145.13681,-37.96052,ROAD           ,Cross intersection                     
T20170008883,2017,May,Serious injury accident                   ,60,Serious injury                       ,96   F 9 ,145.26716000000002,-38.03568,ROAD           ,Cross intersection                     
T20170008883,2017,May,Serious injury accident                   ,60,Serious injury                       ,96   F 9 ,145.26716000000002,-38.03568,ROAD           ,Cross intersection                     
T20170016011,2017,August,Serious injury accident                   ,60,Serious injury                       ,466  A 1 ,144.35396,-38.1808,ROAD           ,Cross intersection                     
T20170016011,2017,August,Serious injury accident                   ,60,Serious injury                       ,466  A 1 ,144.35396,-38.1808,ROAD           ,Cross intersection                     
T20170016011,2017,August,Serious injury accident                   ,60,Serious injury                       ,466  A 1 ,144.35396,-38.1808,ROAD           ,Cross intersection                     
T20170016011,2017,August,Serious injury accident                   ,60,Serious injury                       ,466  A 1 ,144.35396,-38.1808,ROAD           ,Cross intersection                     
T20170007244,2017,April,Serious injury accident                   ,70,Serious injury                       ,47   K 1 ,145.15281000000002,-37.788059999999994,ROAD           ,Cross intersection                     
T20170007244,2017,April,Serious injury accident                   ,70,Serious injury                       ,47   K 1 ,145.15281000000002,-37.788059999999994,ROAD           ,Cross intersection                     
T20170014676,2017,July,Serious injury accident                   ,60,Serious injury                       ,61   E 11,145.13006000000001,-37.870090000000005,ROAD           ,Cross intersection                     
T20170014676,2017,July,Serious injury accident                   ,60,Serious injury                       ,61   E 11,145.13006000000001,-37.870090000000005,ROAD           ,Cross intersection                     
T20170019078,2017,May,Serious injury accident                   ,60,Serious injury                       ,30   K 12,145.01856999999998,-37.783190000000005,ROAD           ,Cross intersection                     
