Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20180004456,2018,March,08/03/18 10.44.00,Other injury accident                    ,40,Arterial other,Arterial Other,Not injured                         ,NILLUMBIK,NILLUMBIK,120,L01,Vehicle 2,23   F 11,145.22249,-37.73537,ROAD           ,Y intersection                      
T20180000299,2018,January,05/01/18 04.40.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,WHITTLESEA,WHITTLESEA,145,NRQ,Vehcile 1,9    C 11,145.02971000000002,-37.69318,ROAD           ,Y intersection                      
T20180000299,2018,January,05/01/18 04.40.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,WHITTLESEA,WHITTLESEA,145,NRQ,Vehcile 1,9    C 11,145.02971000000002,-37.69318,ROAD           ,Y intersection                      
T20180003150,2018,February,18/02/18 19.23.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Arterial Other",Not injured                         ,PORT PHILLIP,PORT PHILLIP,119,NRQ,Vehicle 2,437  B 10,144.97321000000002,-37.83635,WAY            ,Y intersection                      
T20180003150,2018,February,18/02/18 19.23.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Arterial Other",Not injured                         ,PORT PHILLIP,PORT PHILLIP,119,NRQ,Vehicle 2,437  B 10,144.97321000000002,-37.83635,WAY            ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,MELBOURNE,130,A03,Not involved in initial event,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Not involved in initial event,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,MELBOURNE,130,A03,Not involved in initial event,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Not involved in initial event,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170011886,2017,June,17/06/17 17.00.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,PORT PHILLIP,PORT PHILLIP,137,N01,Vehcile 1,437  B 11,144.97251,-37.8609,PARADE         ,Y intersection                      
T20170011886,2017,June,17/06/17 17.00.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,PORT PHILLIP,PORT PHILLIP,137,N01,Vehcile 1,437  B 11,144.97251,-37.8609,PARADE         ,Y intersection                      
T20180008802,2018,May,09/05/18 14.35.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MELBOURNE,MELBOURNE,130,A01,Not involved in initial event,2B   F 4 ,144.9652,-37.79315,CRESCENT       ,Y intersection                      
T20180008802,2018,May,09/05/18 14.35.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Not involved in initial event,2B   F 4 ,144.9652,-37.79315,CRESCENT       ,Y intersection                      
T20180008802,2018,May,09/05/18 14.35.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MELBOURNE,MELBOURNE,130,A01,Not involved in initial event,2B   F 4 ,144.9652,-37.79315,CRESCENT       ,Y intersection                      
T20180008802,2018,May,09/05/18 14.35.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Not involved in initial event,2B   F 4 ,144.9652,-37.79315,CRESCENT       ,Y intersection                      
T20180004456,2018,March,08/03/18 10.44.00,Other injury accident                    ,40,Arterial other,Arterial Other,Not injured                         ,NILLUMBIK,NILLUMBIK,120,L01,Vehcile 1,23   F 11,145.22249,-37.73537,ROAD           ,Y intersection                      
T20180004456,2018,March,08/03/18 10.44.00,Other injury accident                    ,40,Arterial other,Arterial Other,Not injured                         ,NILLUMBIK,NILLUMBIK,120,L01,Vehcile 1,23   F 11,145.22249,-37.73537,ROAD           ,Y intersection                      
T20180004456,2018,March,08/03/18 10.44.00,Other injury accident                    ,40,Arterial other,Arterial Other,Not injured                         ,NILLUMBIK,NILLUMBIK,120,L01,Vehcile 1,23   F 11,145.22249,-37.73537,ROAD           ,Y intersection                      
T20180004456,2018,March,08/03/18 10.44.00,Other injury accident                    ,40,Arterial other,Arterial Other,Not injured                         ,NILLUMBIK,NILLUMBIK,120,L01,Vehcile 1,23   F 11,145.22249,-37.73537,ROAD           ,Y intersection                      
T20180011998,2018,June,26/06/18 16.33.00,Other injury accident                    ,80,Arterial other,"Arterial Other,Local Road",Not injured                         ,WYNDHAM,WYNDHAM,113,NRQ,Vehcile 1,201  J 2 ,144.7024,-37.92326,ROAD           ,Y intersection                      
T20180011998,2018,June,26/06/18 16.33.00,Other injury accident                    ,80,Arterial other,"Arterial Other,Local Road",Not injured                         ,WYNDHAM,WYNDHAM,113,NRQ,Vehcile 1,201  J 2 ,144.7024,-37.92326,ROAD           ,Y intersection                      
T20180008802,2018,May,09/05/18 14.35.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MELBOURNE,MELBOURNE,130,A01,Vehcile 1,2B   F 4 ,144.9652,-37.79315,CRESCENT       ,Y intersection                      
T20180008802,2018,May,09/05/18 14.35.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Vehcile 1,2B   F 4 ,144.9652,-37.79315,CRESCENT       ,Y intersection                      
T20180008802,2018,May,09/05/18 14.35.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MELBOURNE,MELBOURNE,130,A01,Vehcile 1,2B   F 4 ,144.9652,-37.79315,CRESCENT       ,Y intersection                      
T20180008802,2018,May,09/05/18 14.35.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Vehcile 1,2B   F 4 ,144.9652,-37.79315,CRESCENT       ,Y intersection                      
T20180011506,2018,June,19/06/18 18.45.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,WYNDHAM,WYNDHAM,121,NRQ,Vehicle 2,203  J 9 ,144.74804,-37.86224,ROAD           ,Y intersection                      
T20180011506,2018,June,19/06/18 18.45.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,WYNDHAM,WYNDHAM,121,NRQ,Vehicle 2,203  J 9 ,144.74804,-37.86224,ROAD           ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Other injury                        ,MELBOURNE,MELBOURNE,130,A03,Vehicle 2,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Other injury                        ,MELBOURNE,MELBOURNE,130,N01,Vehicle 2,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Other injury                        ,MELBOURNE,MELBOURNE,130,A03,Vehicle 2,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Other injury                        ,MELBOURNE,MELBOURNE,130,N01,Vehicle 2,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20140026991,2014,December,21/12/14 13.30.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,BENDIGO,BENDIGO,129,NRQ,Vehcile 1,613  L 4 ,144.23946,-36.80011,STREET         ,Y intersection                      
T20140026991,2014,December,21/12/14 13.30.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,BENDIGO,BENDIGO,129,NRQ,Vehcile 1,613  L 4 ,144.23946,-36.80011,STREET         ,Y intersection                      
T20140024073,2014,November,20/11/14 20.41.00,Serious injury accident                   ,80,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,171,Q06,Vehcile 1,         ,146.08536,-37.06552,STREET         ,Y intersection                      
T20140024073,2014,November,20/11/14 20.41.00,Serious injury accident                   ,80,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,171,V01,Vehcile 1,         ,146.08536,-37.06552,STREET         ,Y intersection                      
T20140024073,2014,November,20/11/14 20.41.00,Serious injury accident                   ,80,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,171,Q06,Vehcile 1,         ,146.08536,-37.06552,STREET         ,Y intersection                      
T20140024073,2014,November,20/11/14 20.41.00,Serious injury accident                   ,80,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,171,V01,Vehcile 1,         ,146.08536,-37.06552,STREET         ,Y intersection                      
T20140024073,2014,November,20/11/14 20.41.00,Serious injury accident                   ,80,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,171,Q06,Vehcile 1,         ,146.08536,-37.06552,STREET         ,Y intersection                      
T20140024073,2014,November,20/11/14 20.41.00,Serious injury accident                   ,80,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,171,V01,Vehcile 1,         ,146.08536,-37.06552,STREET         ,Y intersection                      
T20140024073,2014,November,20/11/14 20.41.00,Serious injury accident                   ,80,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,171,Q06,Vehcile 1,         ,146.08536,-37.06552,STREET         ,Y intersection                      
T20140024073,2014,November,20/11/14 20.41.00,Serious injury accident                   ,80,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,171,V01,Vehcile 1,         ,146.08536,-37.06552,STREET         ,Y intersection                      
T20170024826,2017,December,28/12/17 19.10.00,Serious injury accident                   ,100,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,191,NRQ,Vehcile 1,63   B 3 ,146.05073000000002,-37.11724,ROAD           ,Y intersection                      
T20170024826,2017,December,28/12/17 19.10.00,Serious injury accident                   ,100,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,191,NRQ,Vehcile 1,63   B 3 ,146.05073000000002,-37.11724,ROAD           ,Y intersection                      
T20170024826,2017,December,28/12/17 19.10.00,Serious injury accident                   ,100,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,191,NRQ,Vehcile 1,63   B 3 ,146.05073000000002,-37.11724,ROAD           ,Y intersection                      
T20170024826,2017,December,28/12/17 19.10.00,Serious injury accident                   ,100,Local roads,Local Road,Serious injury                       ,MANSFIELD,MANSFIELD,191,NRQ,Vehcile 1,63   B 3 ,146.05073000000002,-37.11724,ROAD           ,Y intersection                      
T20140024622,2014,November,26/11/14 07.25.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MAROONDAH,MAROONDAH,130,A01,Vehcile 1,49   H 5 ,145.2303,-37.80454,ROAD           ,Y intersection                      
