Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20150025594,2015,December,09/12/15 08.25.00,Other injury accident                    ,60,Unknown,,Not injured                         ,MELBOURNE,MELBOURNE,135,NRQ,Vehicle 2,2E   H 10,144.94827,-37.82543,RAMP ON        ,Multiple intersection                    
T20160024778,2016,November,17/11/16 09.05.00,Other injury accident                    ,60,Unknown,,Not injured                         ,MELBOURNE,MELBOURNE,148,Z07,Vehicle 2,436  K 8 ,144.9359,-37.809779999999996,ROAD           ,Multiple intersection                    
T20160024778,2016,November,17/11/16 09.05.00,Other injury accident                    ,60,Unknown,,Not injured                         ,MELBOURNE,MELBOURNE,148,Z07,Vehicle 2,436  K 8 ,144.9359,-37.809779999999996,ROAD           ,Multiple intersection                    
T20170024435,2017,December,18/12/17 07.30.00,Other injury accident                    ,70,Unknown,,Not injured                         ,BRIMBANK,BRIMBANK,116,Z07,Vehicle 2,40   C 8 ,144.80909,-37.81542,ROAD           ,Multiple intersection                    
T20170024435,2017,December,18/12/17 07.30.00,Other injury accident                    ,70,Unknown,,Not injured                         ,BRIMBANK,BRIMBANK,116,Z07,Vehicle 2,40   C 8 ,144.80909,-37.81542,ROAD           ,Multiple intersection                    
T20170001137,2016,December,29/12/16 23.40.00,Other injury accident                    ,70,Unknown,,Not injured                         ,HUME,HUME,123,Z02,Vehicle 2,7    G 11,144.95833000000002,-37.69175,ROAD           ,Multiple intersection                    
T20170001137,2016,December,29/12/16 23.40.00,Other injury accident                    ,70,Unknown,,Not injured                         ,HUME,HUME,123,Z02,Vehicle 2,7    G 11,144.95833000000002,-37.69175,ROAD           ,Multiple intersection                    
T20160025334,2016,November,23/11/16 14.28.00,Other injury accident                    ,60,Unknown,,Not injured                         ,MELTON,MELTON,113,Z07,Vehicle 2,360  K 3 ,144.75248,-37.79645,ROAD           ,Multiple intersection                    
T20160025334,2016,November,23/11/16 14.28.00,Other injury accident                    ,60,Unknown,,Not injured                         ,MELTON,MELTON,113,Z07,Vehicle 2,360  K 3 ,144.75248,-37.79645,ROAD           ,Multiple intersection                    
T20160024004,2016,November,07/11/16 08.00.00,Other injury accident                    ,50,Unknown,,Other injury                        ,MAROONDAH,MAROONDAH,120,L03,Vehcile 1,50   K 3 ,145.28159,-37.79441,ROAD           ,Multiple intersection                    
T20160024004,2016,November,07/11/16 08.00.00,Other injury accident                    ,50,Unknown,,Other injury                        ,MAROONDAH,MAROONDAH,120,L03,Vehcile 1,50   K 3 ,145.28159,-37.79441,ROAD           ,Multiple intersection                    
T20170001137,2016,December,29/12/16 23.40.00,Other injury accident                    ,70,Unknown,,Other injury                        ,HUME,HUME,123,Z02,Vehcile 1,7    G 11,144.95833000000002,-37.69175,ROAD           ,Multiple intersection                    
T20170001137,2016,December,29/12/16 23.40.00,Other injury accident                    ,70,Unknown,,Other injury                        ,HUME,HUME,123,Z02,Vehcile 1,7    G 11,144.95833000000002,-37.69175,ROAD           ,Multiple intersection                    
T20160025334,2016,November,23/11/16 14.28.00,Other injury accident                    ,60,Unknown,,Other injury                        ,MELTON,MELTON,113,Z07,Vehcile 1,360  K 3 ,144.75248,-37.79645,ROAD           ,Multiple intersection                    
T20160025334,2016,November,23/11/16 14.28.00,Other injury accident                    ,60,Unknown,,Other injury                        ,MELTON,MELTON,113,Z07,Vehcile 1,360  K 3 ,144.75248,-37.79645,ROAD           ,Multiple intersection                    
T20160024981,2016,November,19/11/16 22.15.00,Serious injury accident                   ,70,Arterial highway,"Freeway,Arterial Other,Arterial Highway",Not injured                         ,KINGSTON,KINGSTON,113,NRQ,Not involved in initial event,93   F 6 ,145.13305,-38.02588,ROAD           ,Multiple intersection                    
T20160024981,2016,November,19/11/16 22.15.00,Serious injury accident                   ,70,Arterial highway,"Freeway,Arterial Other,Arterial Highway",Not injured                         ,KINGSTON,KINGSTON,113,NRQ,Not involved in initial event,93   F 6 ,145.13305,-38.02588,ROAD           ,Multiple intersection                    
T20160027139,2016,December,16/12/16 11.10.00,Serious injury accident                   ,80,Arterial highway,Arterial Highway,Not injured                         ,CASEY,CASEY,113,Z07,Vehcile 1,96   B 9 ,145.24774,-38.036770000000004,HIGHWAY        ,Multiple intersection                    
T20160027139,2016,December,16/12/16 11.10.00,Serious injury accident                   ,80,Arterial highway,Arterial Highway,Not injured                         ,CASEY,CASEY,113,Z07,Vehcile 1,96   B 9 ,145.24774,-38.036770000000004,HIGHWAY        ,Multiple intersection                    
T20170024873,2017,December,29/12/17 16.12.00,Serious injury accident                   ,80,Arterial highway,Arterial Highway,Not injured                         ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,121,Z02,Vehcile 1,151  C 8 ,145.03259,-38.29849,HIGHWAY        ,Multiple intersection                    
T20170024873,2017,December,29/12/17 16.12.00,Serious injury accident                   ,80,Arterial highway,Arterial Highway,Not injured                         ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,121,Z02,Vehcile 1,151  C 8 ,145.03259,-38.29849,HIGHWAY        ,Multiple intersection                    
T20160024981,2016,November,19/11/16 22.15.00,Serious injury accident                   ,70,Arterial highway,"Freeway,Arterial Other,Arterial Highway",Not injured                         ,KINGSTON,KINGSTON,113,NRQ,Vehicle 2,93   F 6 ,145.13305,-38.02588,ROAD           ,Multiple intersection                    
T20160024981,2016,November,19/11/16 22.15.00,Serious injury accident                   ,70,Arterial highway,"Freeway,Arterial Other,Arterial Highway",Not injured                         ,KINGSTON,KINGSTON,113,NRQ,Vehicle 2,93   F 6 ,145.13305,-38.02588,ROAD           ,Multiple intersection                    
T20190011776,2019,June,25/06/19 10.30.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,KNOX,KNOX,130,A01,Vehicle 2,81   D 2 ,145.21243,-37.92541,RAMP OF        ,Multiple intersection                    
T20190011776,2019,June,25/06/19 10.30.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,KNOX,KNOX,130,N01,Vehicle 2,81   D 2 ,145.21243,-37.92541,RAMP OF        ,Multiple intersection                    
T20190011776,2019,June,25/06/19 10.30.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,KNOX,KNOX,130,Z07,Vehicle 2,81   D 2 ,145.21243,-37.92541,RAMP OF        ,Multiple intersection                    
T20190011776,2019,June,25/06/19 10.30.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,KNOX,KNOX,130,A01,Vehicle 2,81   D 2 ,145.21243,-37.92541,RAMP OF        ,Multiple intersection                    
T20190011776,2019,June,25/06/19 10.30.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,KNOX,KNOX,130,N01,Vehicle 2,81   D 2 ,145.21243,-37.92541,RAMP OF        ,Multiple intersection                    
T20190011776,2019,June,25/06/19 10.30.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,KNOX,KNOX,130,Z07,Vehicle 2,81   D 2 ,145.21243,-37.92541,RAMP OF        ,Multiple intersection                    
T20160026481,2016,December,08/12/16 10.15.00,Serious injury accident                   ,100,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,CAMPASPE,CAMPASPE,139,NRQ,Vehicle 2,31   G 4 ,144.8864,-36.18616,HIGHWAY        ,Multiple intersection                    
T20160026481,2016,December,08/12/16 10.15.00,Serious injury accident                   ,100,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,CAMPASPE,CAMPASPE,139,NRQ,Vehicle 2,31   G 4 ,144.8864,-36.18616,HIGHWAY        ,Multiple intersection                    
T20170024873,2017,December,29/12/17 16.12.00,Serious injury accident                   ,80,Arterial highway,Arterial Highway,Not injured                         ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,121,Z02,Vehicle 2,151  C 8 ,145.03259,-38.29849,HIGHWAY        ,Multiple intersection                    
T20170024873,2017,December,29/12/17 16.12.00,Serious injury accident                   ,80,Arterial highway,Arterial Highway,Not injured                         ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,121,Z02,Vehicle 2,151  C 8 ,145.03259,-38.29849,HIGHWAY        ,Multiple intersection                    
T20170024750,2017,December,27/12/17 15.25.00,Serious injury accident                   ,60,Arterial highway,"Freeway,Arterial Highway",Serious injury                       ,BOROONDARA,BOROONDARA,121,Z02,Vehcile 1,32   D 11,145.07852,-37.780879999999996,ROAD           ,Multiple intersection                    
T20170024750,2017,December,27/12/17 15.25.00,Serious injury accident                   ,60,Arterial highway,"Freeway,Arterial Highway",Serious injury                       ,BOROONDARA,BOROONDARA,121,Z02,Vehcile 1,32   D 11,145.07852,-37.780879999999996,ROAD           ,Multiple intersection                    
T20160027139,2016,December,16/12/16 11.10.00,Serious injury accident                   ,80,Arterial highway,Arterial Highway,Serious injury                       ,CASEY,CASEY,113,Z07,Vehicle 2,96   B 9 ,145.24774,-38.036770000000004,HIGHWAY        ,Multiple intersection                    
T20160027139,2016,December,16/12/16 11.10.00,Serious injury accident                   ,80,Arterial highway,Arterial Highway,Serious injury                       ,CASEY,CASEY,113,Z07,Vehicle 2,96   B 9 ,145.24774,-38.036770000000004,HIGHWAY        ,Multiple intersection                    
T20160027251,2016,December,18/12/16 10.18.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Serious injury                       ,DANDENONG,DANDENONG,121,Z02,Vehicle 2,89   K 2 ,145.19555,-37.96797,HIGHWAY        ,Multiple intersection                    
T20160027251,2016,December,18/12/16 10.18.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Serious injury                       ,DANDENONG,DANDENONG,121,Z02,Vehicle 2,89   K 2 ,145.19555,-37.96797,HIGHWAY        ,Multiple intersection                    
T20160027251,2016,December,18/12/16 10.18.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Serious injury                       ,DANDENONG,DANDENONG,121,Z02,Vehicle 2,89   K 2 ,145.19555,-37.96797,HIGHWAY        ,Multiple intersection                    
T20160027251,2016,December,18/12/16 10.18.00,Serious injury accident                   ,80,Arterial highway,"Freeway,Arterial Highway",Serious injury                       ,DANDENONG,DANDENONG,121,Z02,Vehicle 2,89   K 2 ,145.19555,-37.96797,HIGHWAY        ,Multiple intersection                    
T20160024447,2016,November,12/11/16 22.03.00,Serious injury accident                   ,70,Arterial other,Arterial Other,Not injured                         ,MELTON,MELTON,121,Z02,Vehcile 1,360  K 3 ,144.75273,-37.79464,ROAD           ,Multiple intersection                    
T20160024447,2016,November,12/11/16 22.03.00,Serious injury accident                   ,70,Arterial other,Arterial Other,Not injured                         ,MELTON,MELTON,121,Z02,Vehcile 1,360  K 3 ,144.75273,-37.79464,ROAD           ,Multiple intersection                    
T20160020534,2016,September,20/09/16 17.00.00,Serious injury accident                   ,60,Arterial other,Arterial Other,Not injured                         ,DAREBIN,DAREBIN,150,NRQ,Vehcile 1,18   J 11,145.0138,-37.739059999999995,ROAD           ,Multiple intersection                    
T20160020534,2016,September,20/09/16 17.00.00,Serious injury accident                   ,60,Arterial other,Arterial Other,Not injured                         ,DAREBIN,DAREBIN,150,NRQ,Vehcile 1,18   J 11,145.0138,-37.739059999999995,ROAD           ,Multiple intersection                    
T20160022113,2016,October,12/10/16 17.10.00,Serious injury accident                   ,40,Arterial other,"Arterial Other,Local Road",Not injured                         ,GLEN EIRA,GLEN EIRA,102,A03,Vehcile 1,68   F 5 ,145.0448,-37.88969,ROAD           ,Multiple intersection                    
